from,to,count
BAMBA NDIAYENE,TOUBACOUTA,0
BAMBA NDIAYENE,DJILOR,0
BAMBA NDIAYENE,SAKAL,0
BAMBA NDIAYENE,MEUR MOMAR SARR,0
BAMBA NDIAYENE,MBEDIENE,0
BAMBA NDIAYENE,COKI,0
BAMBA NDIAYENE,SAGATTA GUETH I,1
BAMBA NDIAYENE,SAGATTA GUETH II,0
BAMBA NDIAYENE,DAROU MOUSTY,0
BAMBA NDIAYENE,SAGATTA DJOLOF,0
BAMBA NDIAYENE,YANG YANG,0
BAMBA NDIAYENE,DODJI,0
BAMBA NDIAYENE,BARKEDJI,0
BAMBA NDIAYENE,MBADAKHOUNE,0
BAMBA NDIAYENE,NGUELOU,0
BAMBA NDIAYENE,NGOTHIE,1
BAMBA NDIAYENE,KOUMBAL,0
BAMBA NDIAYENE,NDIEDIENG,0
BAMBA NDIAYENE,PAOS KOTO,0
BAMBA NDIAYENE,WACK NGOUNA,0
BAMBA NDIAYENE,MEDINA SABAKH,0
BAMBA NDIAYENE,GNIBY,0
BAMBA NDIAYENE,DAROU MINAME II,0
BAMBA NDIAYENE,KATAKELKEUR MBOUCKI,0
BAMBA NDIAYENE,KEUR MBOUCKI,0
BAMBA NDIAYENE,SAGNA,0
BAMBA NDIAYENE,IDA MOURIDE,3
BAMBA NDIAYENE,MISSIRAH WADENE,0
BAMBA NDIAYENE,LOUR ESCALE,0
BAMBA NDIAYENE,MABO,0
BAMBA NDIAYENE,MBANE,0
BAMBA NDIAYENE,SALDE,0
BAMBA NDIAYENE,NDIAYE MBERESS,0
BAMBA NDIAYENE,GAMADJI SARRE,0
BAMBA NDIAYENE,CAS CAS,0
BAMBA NDIAYENE,RAO,0
BAMBA NDIAYENE,THILE BOUBACAR,0
BAMBA NDIAYENE,FAFACOUROU,0
BAMBA NDIAYENE,MAMPATIM,0
BAMBA NDIAYENE,NDORNA,0
BAMBA NDIAYENE,BONCONTO,0
BAMBA NDIAYENE,NIAMING,0
BAMBA NDIAYENE,DIOULACOLON,0
BAMBA NDIAYENE,SARE COLY SALE,0
BAMBA NDIAYENE,PAKOUR,0
BAMBA NDIAYENE,SARE BIDJI,0
BAMBA NDIAYENE,DJIBANAR,0
BAMBA NDIAYENE,DJIREDJI,0
BAMBA NDIAYENE,DIAROUME,0
BAMBA NDIAYENE,BONA,0
BAMBA NDIAYENE,KARANTABA,0
BAMBA NDIAYENE,DIENDE,0
BAMBA NDIAYENE,BOGHAL,0
BAMBA NDIAYENE,SIMBANDI BRASSOU,0
BAMBA NDIAYENE,DJIBABOUYA,0
BAMBA NDIAYENE,CABROUSSE,0
BAMBA NDIAYENE,LOUDIA OUOLOF,0
BAMBA NDIAYENE,SINDIAN,0
BAMBA NDIAYENE,TENGHORY,0
BAMBA NDIAYENE,KATABA I,0
BAMBA NDIAYENE,TENDOUCK,0
BAMBA NDIAYENE,NYASSIA,0
BAMBA NDIAYENE,NIAGUIS,0
BAMBA NDIAYENE,BANDAFASSI,2
BAMBA NDIAYENE,BEMBOU,0
BAMBA NDIAYENE,DAKATELY,0
BAMBA NDIAYENE,DAR SALAM,0
BAMBA NDIAYENE,FONGOLIMBI,0
BAMBA NDIAYENE,SABODALA,0
BAMBA NDIAYENE,KOUSSANAR,6
BAMBA NDIAYENE,MISSIRAH,0
BAMBA NDIAYENE,MAKACOULIBANTANG,2
BAMBA NDIAYENE,KOUTHIABA OUOLOF,0
BAMBA NDIAYENE,KOULOR,0
BAMBA NDIAYENE,DIANKE MAKHA,0
BAMBA NDIAYENE,BALA,0
BAMBA NDIAYENE,BOYNGUEL BAMBA,0
BAMBA NDIAYENE,MOUDERY,0
BAMBA NDIAYENE,KENIEBA,0
BAMBA NDIAYENE,BELE,0
BAMBA NDIAYENE,OGO,0
BAMBA NDIAYENE,AGNAM CIVOL,0
BAMBA NDIAYENE,VELINGARA,0
BAMBA NDIAYENE,ORKADIERE,0
BAMBA NDIAYENE,OURO SIDY,0
KOULOR,PARCELLES ASSAINIES,0
KOULOR,ALMADIES,1
KOULOR,GRAND DAKAR,0
KOULOR,DAKAR PLATEAU,0
KOULOR,GUEDIAWAYE,0
KOULOR,PIKINE DAGOUDANE,0
KOULOR,THIAROYE,0
KOULOR,NIAYES,0
KOULOR,RUFISQUE,0
KOULOR,BAMBILOR,0
KOULOR,KEUR MOUSSA,0
KOULOR,SINDIA,0
KOULOR,NOTTO,0
KOULOR,THIENABA,0
KOULOR,PAMBAL,0
KOULOR,MEOUANE,0
KOULOR,MERINA DAKHAR,0
KOULOR,NIAKHENE,0
KOULOR,THIES SUD,0
KOULOR,THIES NORD,0
KOULOR,FISSEL,0
KOULOR,SESSENE,0
KOULOR,TAIF,0
KOULOR,KAEL,0
KOULOR,NDAME,0
KOULOR,NDOULO,0
KOULOR,NDINDY,0
KOULOR,NGOYE,0
KOULOR,LAMBAYE,0
KOULOR,BABA GARAGE,0
KOULOR,COLOBANE,0
KOULOR,NIAKHAR,0
KOULOR,TATTAGUINE,0
KOULOR,OUADIOUR,0
KOULOR,NDIOB,0
KOULOR,FIMELA,0
KOULOR,NIODIOR,0
KOULOR,TOUBACOUTA,0
KOULOR,DJILOR,0
KOULOR,SAKAL,0
KOULOR,MEUR MOMAR SARR,0
KOULOR,MBEDIENE,0
KOULOR,COKI,0
KOULOR,SAGATTA GUETH I,0
KOULOR,SAGATTA GUETH II,0
KOULOR,DAROU MOUSTY,0
KOULOR,SAGATTA DJOLOF,0
KOULOR,YANG YANG,0
KOULOR,DODJI,0
KOULOR,BARKEDJI,0
KOULOR,MBADAKHOUNE,0
KOULOR,NGUELOU,0
KOULOR,NGOTHIE,0
KOULOR,KOUMBAL,0
KOULOR,NDIEDIENG,0
KOULOR,PAOS KOTO,0
KOULOR,WACK NGOUNA,0
KOULOR,MEDINA SABAKH,0
KOULOR,GNIBY,0
KOULOR,DAROU MINAME II,0
KOULOR,KATAKELKEUR MBOUCKI,0
KOULOR,KEUR MBOUCKI,0
KOULOR,SAGNA,0
KOULOR,IDA MOURIDE,0
KOULOR,MISSIRAH WADENE,0
KOULOR,LOUR ESCALE,0
KOULOR,MABO,0
KOULOR,MBANE,0
KOULOR,SALDE,0
KOULOR,NDIAYE MBERESS,0
KOULOR,GAMADJI SARRE,0
KOULOR,CAS CAS,0
KOULOR,RAO,0
KOULOR,THILE BOUBACAR,0
KOULOR,FAFACOUROU,0
KOULOR,MAMPATIM,0
KOULOR,NDORNA,0
KOULOR,BONCONTO,0
KOULOR,NIAMING,0
KOULOR,DIOULACOLON,0
KOULOR,SARE COLY SALE,0
KOULOR,PAKOUR,0
KOULOR,SARE BIDJI,0
KOULOR,DJIBANAR,0
KOULOR,DJIREDJI,0
KOULOR,DIAROUME,0
KOULOR,BONA,0
KOULOR,KARANTABA,0
KOULOR,DIENDE,0
KOULOR,BOGHAL,0
KOULOR,SIMBANDI BRASSOU,0
KOULOR,DJIBABOUYA,0
KOULOR,CABROUSSE,0
KOULOR,LOUDIA OUOLOF,0
KOULOR,SINDIAN,0
KOULOR,TENGHORY,0
KOULOR,KATABA I,0
KOULOR,TENDOUCK,0
KOULOR,NYASSIA,0
KOULOR,NIAGUIS,0
KOULOR,BANDAFASSI,0
KOULOR,BEMBOU,0
KOULOR,DAKATELY,0
KOULOR,DAR SALAM,0
KOULOR,FONGOLIMBI,0
KOULOR,SABODALA,0
KOULOR,KOUSSANAR,1
KOULOR,MISSIRAH,0
KOULOR,MAKACOULIBANTANG,0
KOULOR,KOUTHIABA OUOLOF,0
KOULOR,BAMBA NDIAYENE,0
KOULOR,DIANKE MAKHA,0
KOULOR,BALA,0
KOULOR,BOYNGUEL BAMBA,0
KOULOR,MOUDERY,0
KOULOR,KENIEBA,0
KOULOR,BELE,0
KOULOR,OGO,0
KOULOR,AGNAM CIVOL,0
KOULOR,VELINGARA,0
KOULOR,ORKADIERE,0
KOULOR,OURO SIDY,0
DIANKE MAKHA,PARCELLES ASSAINIES,0
DIANKE MAKHA,ALMADIES,0
DIANKE MAKHA,GRAND DAKAR,0
DIANKE MAKHA,DAKAR PLATEAU,0
DIANKE MAKHA,GUEDIAWAYE,0
DIANKE MAKHA,PIKINE DAGOUDANE,0
DIANKE MAKHA,THIAROYE,0
DIANKE MAKHA,NIAYES,0
DIANKE MAKHA,RUFISQUE,0
DIANKE MAKHA,BAMBILOR,0
DIANKE MAKHA,KEUR MOUSSA,0
DIANKE MAKHA,SINDIA,0
DIANKE MAKHA,NOTTO,0
DIANKE MAKHA,THIENABA,0
DIANKE MAKHA,PAMBAL,0
DIANKE MAKHA,MEOUANE,0
DIANKE MAKHA,MERINA DAKHAR,0
DIANKE MAKHA,NIAKHENE,0
DIANKE MAKHA,THIES SUD,0
DIANKE MAKHA,THIES NORD,0
DIANKE MAKHA,FISSEL,0
DIANKE MAKHA,SESSENE,0
DIANKE MAKHA,TAIF,0
DIANKE MAKHA,KAEL,0
DIANKE MAKHA,NDAME,0
DIANKE MAKHA,NDOULO,0
DIANKE MAKHA,NDINDY,0
DIANKE MAKHA,NGOYE,0
DIANKE MAKHA,LAMBAYE,0
DIANKE MAKHA,BABA GARAGE,0
DIANKE MAKHA,COLOBANE,0
DIANKE MAKHA,NIAKHAR,0
DIANKE MAKHA,TATTAGUINE,0
DIANKE MAKHA,OUADIOUR,0
DIANKE MAKHA,NDIOB,0
DIANKE MAKHA,FIMELA,0
DIANKE MAKHA,NIODIOR,0
DIANKE MAKHA,TOUBACOUTA,0
DIANKE MAKHA,DJILOR,0
DIANKE MAKHA,SAKAL,0
DIANKE MAKHA,MEUR MOMAR SARR,0
DIANKE MAKHA,MBEDIENE,0
DIANKE MAKHA,COKI,0
DIANKE MAKHA,SAGATTA GUETH I,0
DIANKE MAKHA,SAGATTA GUETH II,0
DIANKE MAKHA,DAROU MOUSTY,0
DIANKE MAKHA,SAGATTA DJOLOF,0
DIANKE MAKHA,YANG YANG,0
DIANKE MAKHA,DODJI,0
DIANKE MAKHA,BARKEDJI,0
DIANKE MAKHA,MBADAKHOUNE,0
DIANKE MAKHA,NGUELOU,0
DIANKE MAKHA,NGOTHIE,0
DIANKE MAKHA,KOUMBAL,0
DIANKE MAKHA,NDIEDIENG,0
DIANKE MAKHA,PAOS KOTO,0
DIANKE MAKHA,WACK NGOUNA,0
DIANKE MAKHA,MEDINA SABAKH,0
DIANKE MAKHA,GNIBY,0
DIANKE MAKHA,DAROU MINAME II,0
DIANKE MAKHA,KATAKELKEUR MBOUCKI,0
DIANKE MAKHA,KEUR MBOUCKI,0
DIANKE MAKHA,SAGNA,0
DIANKE MAKHA,IDA MOURIDE,0
DIANKE MAKHA,MISSIRAH WADENE,0
DIANKE MAKHA,LOUR ESCALE,0
DIANKE MAKHA,MABO,0
DIANKE MAKHA,MBANE,0
DIANKE MAKHA,SALDE,0
DIANKE MAKHA,NDIAYE MBERESS,0
DIANKE MAKHA,GAMADJI SARRE,0
DIANKE MAKHA,CAS CAS,0
DIANKE MAKHA,RAO,0
DIANKE MAKHA,THILE BOUBACAR,0
DIANKE MAKHA,FAFACOUROU,0
DIANKE MAKHA,MAMPATIM,0
DIANKE MAKHA,NDORNA,0
DIANKE MAKHA,BONCONTO,0
DIANKE MAKHA,NIAMING,0
DIANKE MAKHA,DIOULACOLON,0
DIANKE MAKHA,SARE COLY SALE,0
DIANKE MAKHA,PAKOUR,0
DIANKE MAKHA,SARE BIDJI,0
DIANKE MAKHA,DJIBANAR,0
DIANKE MAKHA,DJIREDJI,0
DIANKE MAKHA,DIAROUME,0
DIANKE MAKHA,BONA,0
DIANKE MAKHA,KARANTABA,0
DIANKE MAKHA,DIENDE,0
DIANKE MAKHA,BOGHAL,0
DIANKE MAKHA,SIMBANDI BRASSOU,0
DIANKE MAKHA,DJIBABOUYA,0
DIANKE MAKHA,CABROUSSE,0
DIANKE MAKHA,LOUDIA OUOLOF,0
DIANKE MAKHA,SINDIAN,0
DIANKE MAKHA,TENGHORY,0
DIANKE MAKHA,KATABA I,0
DIANKE MAKHA,TENDOUCK,0
DIANKE MAKHA,NYASSIA,0
DIANKE MAKHA,NIAGUIS,0
DIANKE MAKHA,BANDAFASSI,0
DIANKE MAKHA,BEMBOU,0
DIANKE MAKHA,DAKATELY,0
DIANKE MAKHA,DAR SALAM,0
DIANKE MAKHA,FONGOLIMBI,0
DIANKE MAKHA,SABODALA,0
DIANKE MAKHA,KOUSSANAR,11
DIANKE MAKHA,MISSIRAH,0
DIANKE MAKHA,MAKACOULIBANTANG,0
DIANKE MAKHA,KOUTHIABA OUOLOF,0
DIANKE MAKHA,BAMBA NDIAYENE,0
DIANKE MAKHA,KOULOR,0
DIANKE MAKHA,BALA,0
DIANKE MAKHA,BOYNGUEL BAMBA,0
DIANKE MAKHA,MOUDERY,0
DIANKE MAKHA,KENIEBA,0
DIANKE MAKHA,BELE,0
DIANKE MAKHA,OGO,0
DIANKE MAKHA,AGNAM CIVOL,0
DIANKE MAKHA,VELINGARA,0
DIANKE MAKHA,ORKADIERE,0
DIANKE MAKHA,OURO SIDY,0
BALA,PARCELLES ASSAINIES,0
BALA,ALMADIES,0
BALA,GRAND DAKAR,0
BALA,DAKAR PLATEAU,0
BALA,GUEDIAWAYE,0
BALA,PIKINE DAGOUDANE,0
BALA,THIAROYE,0
BALA,NIAYES,0
BALA,RUFISQUE,1
BALA,BAMBILOR,0
BALA,KEUR MOUSSA,0
BALA,SINDIA,0
BALA,NOTTO,0
BALA,THIENABA,1
BALA,PAMBAL,0
BALA,MEOUANE,0
BALA,MERINA DAKHAR,0
BALA,NIAKHENE,0
BALA,THIES SUD,0
BALA,THIES NORD,0
BALA,FISSEL,0
BALA,SESSENE,0
BALA,TAIF,0
BALA,KAEL,0
BALA,NDAME,0
BALA,NDOULO,0
BALA,NDINDY,0
BALA,NGOYE,0
BALA,LAMBAYE,0
BALA,BABA GARAGE,0
BALA,COLOBANE,0
BALA,NIAKHAR,0
BALA,TATTAGUINE,0
BALA,OUADIOUR,0
BALA,NDIOB,0
BALA,FIMELA,0
BALA,NIODIOR,0
BALA,TOUBACOUTA,0
BALA,DJILOR,0
BALA,SAKAL,0
BALA,MEUR MOMAR SARR,0
BALA,MBEDIENE,0
BALA,COKI,0
BALA,SAGATTA GUETH I,0
BALA,SAGATTA GUETH II,0
BALA,DAROU MOUSTY,0
BALA,SAGATTA DJOLOF,0
BALA,YANG YANG,0
BALA,DODJI,0
BALA,BARKEDJI,0
BALA,MBADAKHOUNE,0
BALA,NGUELOU,0
BALA,NGOTHIE,0
BALA,KOUMBAL,0
BALA,NDIEDIENG,0
BALA,PAOS KOTO,0
BALA,WACK NGOUNA,0
BALA,MEDINA SABAKH,0
BALA,GNIBY,1
BALA,DAROU MINAME II,0
BALA,KATAKELKEUR MBOUCKI,0
BALA,KEUR MBOUCKI,0
BALA,SAGNA,0
BALA,IDA MOURIDE,0
BALA,MISSIRAH WADENE,0
BALA,LOUR ESCALE,0
BALA,MABO,0
BALA,MBANE,0
BALA,SALDE,0
BALA,NDIAYE MBERESS,1
BALA,GAMADJI SARRE,0
BALA,CAS CAS,0
BALA,RAO,0
BALA,THILE BOUBACAR,0
BALA,FAFACOUROU,0
BALA,MAMPATIM,0
BALA,NDORNA,0
BALA,BONCONTO,0
BALA,NIAMING,0
BALA,DIOULACOLON,0
BALA,SARE COLY SALE,0
BALA,PAKOUR,0
BALA,SARE BIDJI,0
BALA,DJIBANAR,0
BALA,DJIREDJI,0
BALA,DIAROUME,0
BALA,BONA,0
BALA,KARANTABA,0
BALA,DIENDE,0
BALA,BOGHAL,0
BALA,SIMBANDI BRASSOU,0
BALA,DJIBABOUYA,0
BALA,CABROUSSE,0
BALA,LOUDIA OUOLOF,0
BALA,SINDIAN,0
BALA,TENGHORY,0
BALA,KATABA I,0
BALA,TENDOUCK,0
BALA,NYASSIA,0
BALA,NIAGUIS,0
BALA,BANDAFASSI,0
BALA,BEMBOU,0
BALA,DAKATELY,0
BALA,DAR SALAM,0
BALA,FONGOLIMBI,0
BALA,SABODALA,0
BALA,KOUSSANAR,3
BALA,MISSIRAH,0
BALA,MAKACOULIBANTANG,0
BALA,KOUTHIABA OUOLOF,0
BALA,BAMBA NDIAYENE,0
BALA,KOULOR,1
BALA,DIANKE MAKHA,0
BALA,BOYNGUEL BAMBA,0
BALA,MOUDERY,0
BALA,KENIEBA,0
BALA,BELE,0
BALA,OGO,0
BALA,AGNAM CIVOL,0
BALA,VELINGARA,0
BALA,ORKADIERE,0
BALA,OURO SIDY,0
BOYNGUEL BAMBA,PARCELLES ASSAINIES,2
BOYNGUEL BAMBA,ALMADIES,2
BOYNGUEL BAMBA,GRAND DAKAR,0
BOYNGUEL BAMBA,DAKAR PLATEAU,2
BOYNGUEL BAMBA,GUEDIAWAYE,1
BOYNGUEL BAMBA,PIKINE DAGOUDANE,0
BOYNGUEL BAMBA,THIAROYE,0
BOYNGUEL BAMBA,NIAYES,0
BOYNGUEL BAMBA,RUFISQUE,0
BOYNGUEL BAMBA,BAMBILOR,0
BOYNGUEL BAMBA,KEUR MOUSSA,0
BOYNGUEL BAMBA,SINDIA,1
BOYNGUEL BAMBA,NOTTO,0
BOYNGUEL BAMBA,THIENABA,0
BOYNGUEL BAMBA,PAMBAL,0
BOYNGUEL BAMBA,MEOUANE,0
BOYNGUEL BAMBA,MERINA DAKHAR,0
BOYNGUEL BAMBA,NIAKHENE,0
BOYNGUEL BAMBA,THIES SUD,0
BOYNGUEL BAMBA,THIES NORD,0
BOYNGUEL BAMBA,FISSEL,0
BOYNGUEL BAMBA,SESSENE,0
BOYNGUEL BAMBA,TAIF,0
BOYNGUEL BAMBA,KAEL,0
BOYNGUEL BAMBA,NDAME,1
BOYNGUEL BAMBA,NDOULO,0
BOYNGUEL BAMBA,NDINDY,0
BOYNGUEL BAMBA,NGOYE,0
BOYNGUEL BAMBA,LAMBAYE,0
BOYNGUEL BAMBA,BABA GARAGE,0
BOYNGUEL BAMBA,COLOBANE,0
BOYNGUEL BAMBA,NIAKHAR,0
BOYNGUEL BAMBA,TATTAGUINE,0
BOYNGUEL BAMBA,OUADIOUR,0
BOYNGUEL BAMBA,NDIOB,0
BOYNGUEL BAMBA,FIMELA,0
BOYNGUEL BAMBA,NIODIOR,0
BOYNGUEL BAMBA,TOUBACOUTA,0
BOYNGUEL BAMBA,DJILOR,0
BOYNGUEL BAMBA,SAKAL,0
BOYNGUEL BAMBA,MEUR MOMAR SARR,0
BOYNGUEL BAMBA,MBEDIENE,0
BOYNGUEL BAMBA,COKI,0
BOYNGUEL BAMBA,SAGATTA GUETH I,0
BOYNGUEL BAMBA,SAGATTA GUETH II,0
BOYNGUEL BAMBA,DAROU MOUSTY,1
BOYNGUEL BAMBA,SAGATTA DJOLOF,0
BOYNGUEL BAMBA,YANG YANG,0
BOYNGUEL BAMBA,DODJI,0
BOYNGUEL BAMBA,BARKEDJI,0
BOYNGUEL BAMBA,MBADAKHOUNE,0
BOYNGUEL BAMBA,NGUELOU,0
BOYNGUEL BAMBA,NGOTHIE,0
BOYNGUEL BAMBA,KOUMBAL,0
BOYNGUEL BAMBA,NDIEDIENG,0
BOYNGUEL BAMBA,PAOS KOTO,0
BOYNGUEL BAMBA,WACK NGOUNA,0
BOYNGUEL BAMBA,MEDINA SABAKH,0
BOYNGUEL BAMBA,GNIBY,0
BOYNGUEL BAMBA,DAROU MINAME II,0
BOYNGUEL BAMBA,KATAKELKEUR MBOUCKI,0
BOYNGUEL BAMBA,KEUR MBOUCKI,0
BOYNGUEL BAMBA,SAGNA,0
BOYNGUEL BAMBA,IDA MOURIDE,0
BOYNGUEL BAMBA,MISSIRAH WADENE,0
BOYNGUEL BAMBA,LOUR ESCALE,0
BOYNGUEL BAMBA,MABO,0
BOYNGUEL BAMBA,MBANE,0
BOYNGUEL BAMBA,SALDE,0
BOYNGUEL BAMBA,NDIAYE MBERESS,0
BOYNGUEL BAMBA,GAMADJI SARRE,0
BOYNGUEL BAMBA,CAS CAS,0
BOYNGUEL BAMBA,RAO,0
BOYNGUEL BAMBA,THILE BOUBACAR,0
BOYNGUEL BAMBA,FAFACOUROU,0
BOYNGUEL BAMBA,MAMPATIM,0
BOYNGUEL BAMBA,NDORNA,0
BOYNGUEL BAMBA,BONCONTO,0
BOYNGUEL BAMBA,NIAMING,0
BOYNGUEL BAMBA,DIOULACOLON,0
BOYNGUEL BAMBA,SARE COLY SALE,0
BOYNGUEL BAMBA,PAKOUR,0
BOYNGUEL BAMBA,SARE BIDJI,0
BOYNGUEL BAMBA,DJIBANAR,0
BOYNGUEL BAMBA,DJIREDJI,0
BOYNGUEL BAMBA,DIAROUME,0
BOYNGUEL BAMBA,BONA,0
BOYNGUEL BAMBA,KARANTABA,0
BOYNGUEL BAMBA,DIENDE,0
BOYNGUEL BAMBA,BOGHAL,0
BOYNGUEL BAMBA,SIMBANDI BRASSOU,0
BOYNGUEL BAMBA,DJIBABOUYA,0
BOYNGUEL BAMBA,CABROUSSE,0
BOYNGUEL BAMBA,LOUDIA OUOLOF,0
BOYNGUEL BAMBA,SINDIAN,0
BOYNGUEL BAMBA,TENGHORY,0
BOYNGUEL BAMBA,KATABA I,0
BOYNGUEL BAMBA,TENDOUCK,0
BOYNGUEL BAMBA,NYASSIA,0
BOYNGUEL BAMBA,NIAGUIS,0
BOYNGUEL BAMBA,BANDAFASSI,0
BOYNGUEL BAMBA,BEMBOU,0
BOYNGUEL BAMBA,DAKATELY,0
BOYNGUEL BAMBA,DAR SALAM,0
BOYNGUEL BAMBA,FONGOLIMBI,0
BOYNGUEL BAMBA,SABODALA,1
BOYNGUEL BAMBA,KOUSSANAR,9
BOYNGUEL BAMBA,MISSIRAH,0
BOYNGUEL BAMBA,MAKACOULIBANTANG,0
BOYNGUEL BAMBA,KOUTHIABA OUOLOF,0
BOYNGUEL BAMBA,BAMBA NDIAYENE,1
BOYNGUEL BAMBA,KOULOR,0
BOYNGUEL BAMBA,DIANKE MAKHA,0
BOYNGUEL BAMBA,BALA,1
BOYNGUEL BAMBA,MOUDERY,0
BOYNGUEL BAMBA,KENIEBA,2
BOYNGUEL BAMBA,BELE,5
BOYNGUEL BAMBA,OGO,1
BOYNGUEL BAMBA,AGNAM CIVOL,0
BOYNGUEL BAMBA,VELINGARA,0
BOYNGUEL BAMBA,ORKADIERE,2
BOYNGUEL BAMBA,OURO SIDY,0
MOUDERY,PARCELLES ASSAINIES,11
MOUDERY,ALMADIES,6
MOUDERY,GRAND DAKAR,3
MOUDERY,DAKAR PLATEAU,19
MOUDERY,GUEDIAWAYE,3
MOUDERY,PIKINE DAGOUDANE,3
MOUDERY,THIAROYE,4
MOUDERY,NIAYES,2
MOUDERY,RUFISQUE,1
MOUDERY,BAMBILOR,0
MOUDERY,KEUR MOUSSA,0
MOUDERY,SINDIA,0
MOUDERY,NOTTO,0
MOUDERY,THIENABA,0
MOUDERY,PAMBAL,0
MOUDERY,MEOUANE,1
MOUDERY,MERINA DAKHAR,0
MOUDERY,NIAKHENE,0
MOUDERY,THIES SUD,0
MOUDERY,THIES NORD,0
MOUDERY,FISSEL,0
MOUDERY,SESSENE,0
MOUDERY,TAIF,0
MOUDERY,KAEL,0
MOUDERY,NDAME,17
MOUDERY,NDOULO,0
MOUDERY,NDINDY,0
MOUDERY,NGOYE,0
MOUDERY,LAMBAYE,0
MOUDERY,BABA GARAGE,0
MOUDERY,COLOBANE,0
MOUDERY,NIAKHAR,0
MOUDERY,TATTAGUINE,0
MOUDERY,OUADIOUR,0
MOUDERY,NDIOB,0
MOUDERY,FIMELA,0
MOUDERY,NIODIOR,0
MOUDERY,TOUBACOUTA,0
MOUDERY,DJILOR,0
MOUDERY,SAKAL,0
MOUDERY,MEUR MOMAR SARR,0
MOUDERY,MBEDIENE,0
MOUDERY,COKI,0
MOUDERY,SAGATTA GUETH I,0
MOUDERY,SAGATTA GUETH II,0
MOUDERY,DAROU MOUSTY,0
MOUDERY,SAGATTA DJOLOF,0
MOUDERY,YANG YANG,0
MOUDERY,DODJI,0
MOUDERY,BARKEDJI,0
MOUDERY,MBADAKHOUNE,0
MOUDERY,NGUELOU,0
MOUDERY,NGOTHIE,0
MOUDERY,KOUMBAL,2
MOUDERY,NDIEDIENG,0
MOUDERY,PAOS KOTO,0
MOUDERY,WACK NGOUNA,0
MOUDERY,MEDINA SABAKH,1
MOUDERY,GNIBY,0
MOUDERY,DAROU MINAME II,0
MOUDERY,KATAKELKEUR MBOUCKI,0
MOUDERY,KEUR MBOUCKI,0
MOUDERY,SAGNA,0
MOUDERY,IDA MOURIDE,0
MOUDERY,MISSIRAH WADENE,0
MOUDERY,LOUR ESCALE,0
MOUDERY,MABO,0
MOUDERY,MBANE,0
MOUDERY,SALDE,0
MOUDERY,NDIAYE MBERESS,0
MOUDERY,GAMADJI SARRE,0
MOUDERY,CAS CAS,0
MOUDERY,RAO,1
MOUDERY,THILE BOUBACAR,0
MOUDERY,FAFACOUROU,0
MOUDERY,MAMPATIM,0
MOUDERY,NDORNA,0
MOUDERY,BONCONTO,0
MOUDERY,NIAMING,0
MOUDERY,DIOULACOLON,0
MOUDERY,SARE COLY SALE,0
MOUDERY,PAKOUR,0
MOUDERY,SARE BIDJI,0
MOUDERY,DJIBANAR,0
MOUDERY,DJIREDJI,0
MOUDERY,DIAROUME,0
MOUDERY,BONA,0
MOUDERY,KARANTABA,0
MOUDERY,DIENDE,0
MOUDERY,BOGHAL,0
MOUDERY,SIMBANDI BRASSOU,0
MOUDERY,DJIBABOUYA,0
MOUDERY,CABROUSSE,0
MOUDERY,LOUDIA OUOLOF,0
MOUDERY,SINDIAN,0
MOUDERY,TENGHORY,0
MOUDERY,KATABA I,0
MOUDERY,TENDOUCK,0
MOUDERY,NYASSIA,0
MOUDERY,NIAGUIS,0
MOUDERY,BANDAFASSI,0
MOUDERY,BEMBOU,0
MOUDERY,DAKATELY,0
MOUDERY,DAR SALAM,0
MOUDERY,FONGOLIMBI,0
MOUDERY,SABODALA,0
MOUDERY,KOUSSANAR,12
MOUDERY,MISSIRAH,1
MOUDERY,MAKACOULIBANTANG,0
MOUDERY,KOUTHIABA OUOLOF,0
MOUDERY,BAMBA NDIAYENE,0
MOUDERY,KOULOR,0
MOUDERY,DIANKE MAKHA,0
MOUDERY,BALA,1
MOUDERY,BOYNGUEL BAMBA,0
MOUDERY,KENIEBA,1
MOUDERY,BELE,3
MOUDERY,OGO,1
MOUDERY,AGNAM CIVOL,0
MOUDERY,VELINGARA,0
MOUDERY,ORKADIERE,7
MOUDERY,OURO SIDY,1
KENIEBA,PARCELLES ASSAINIES,0
KENIEBA,ALMADIES,0
KENIEBA,GRAND DAKAR,0
KENIEBA,DAKAR PLATEAU,0
KENIEBA,GUEDIAWAYE,0
KENIEBA,PIKINE DAGOUDANE,0
KENIEBA,THIAROYE,1
KENIEBA,NIAYES,0
KENIEBA,RUFISQUE,0
KENIEBA,BAMBILOR,0
KENIEBA,KEUR MOUSSA,0
KENIEBA,SINDIA,0
KENIEBA,NOTTO,0
KENIEBA,THIENABA,0
KENIEBA,PAMBAL,0
KENIEBA,MEOUANE,0
KENIEBA,MERINA DAKHAR,0
KENIEBA,NIAKHENE,0
KENIEBA,THIES SUD,0
KENIEBA,THIES NORD,0
KENIEBA,FISSEL,0
KENIEBA,SESSENE,0
KENIEBA,TAIF,0
KENIEBA,KAEL,0
KENIEBA,NDAME,0
KENIEBA,NDOULO,0
KENIEBA,NDINDY,0
KENIEBA,NGOYE,0
KENIEBA,LAMBAYE,0
KENIEBA,BABA GARAGE,0
KENIEBA,COLOBANE,0
KENIEBA,NIAKHAR,0
KENIEBA,TATTAGUINE,0
KENIEBA,OUADIOUR,0
KENIEBA,NDIOB,0
KENIEBA,FIMELA,0
